date,well,control_value,control_target,status
1994-11-01,1,0.0,LRAT,SHUT
1994-11-01,10,0.0,LRAT,SHUT
1994-11-01,100,0.0,LRAT,SHUT
1994-11-01,101,0.0,LRAT,SHUT
1994-11-01,102,0.0,LRAT,SHUT
1994-11-01,103,0.0,LRAT,SHUT
1994-11-01,104,0.0,LRAT,SHUT
1994-11-01,105,0.0,LRAT,SHUT
1994-11-01,106,0.0,LRAT,SHUT
1994-11-01,107,0.0,LRAT,SHUT
1994-11-01,108,0.0,LRAT,SHUT
1994-11-01,109,0.0,LRAT,SHUT
1994-11-01,11,0.0,LRAT,SHUT
1994-11-01,110,0.0,WRAT,SHUT
1994-11-01,111,0.0,LRAT,SHUT
1994-11-01,12,0.0,WRAT,SHUT
1994-11-01,13,0.0,LRAT,SHUT
1994-11-01,14,0.0,LRAT,SHUT
1994-11-01,15,0.0,LRAT,SHUT
1994-11-01,16,0.0,LRAT,SHUT
1994-11-01,17,0.0,WRAT,SHUT
1994-11-01,18,0.0,LRAT,SHUT
1994-11-01,19,0.0,LRAT,SHUT
1994-11-01,2,0.0,LRAT,SHUT
1994-11-01,20,0.0,LRAT,SHUT
1994-11-01,21,0.0,LRAT,SHUT
1994-11-01,22,0.0,LRAT,SHUT
1994-11-01,23,0.0,LRAT,SHUT
1994-11-01,24,0.0,LRAT,SHUT
1994-11-01,25,0.0,WRAT,SHUT
1994-11-01,26,0.0,WRAT,SHUT
1994-11-01,27,0.0,LRAT,SHUT
1994-11-01,28,0.0,WRAT,SHUT
1994-11-01,3,0.0,LRAT,SHUT
1994-11-01,30,0.0,LRAT,SHUT
1994-11-01,31,0.0,LRAT,SHUT
1994-11-01,32,0.0,LRAT,SHUT
1994-11-01,33,0.0,WRAT,SHUT
1994-11-01,34,0.0,LRAT,SHUT
1994-11-01,35,0.0,LRAT,SHUT
1994-11-01,36,0.0,WRAT,SHUT
1994-11-01,37,0.0,LRAT,SHUT
1994-11-01,38,0.0,WRAT,SHUT
1994-11-01,39,0.0,LRAT,SHUT
1994-11-01,4,0.0,LRAT,SHUT
1994-11-01,42,20.0,LRAT,OPEN
1994-11-01,43,0.0,LRAT,SHUT
1994-11-01,44,0.0,LRAT,SHUT
1994-11-01,46,5.0,LRAT,OPEN
1994-11-01,47,0.0,LRAT,SHUT
1994-11-01,48,0.0,LRAT,SHUT
1994-11-01,49,0.0,WRAT,SHUT
1994-11-01,51,10.0,LRAT,OPEN
1994-11-01,52,0.0,LRAT,SHUT
1994-11-01,53,0.0,LRAT,SHUT
1994-11-01,54,0.0,LRAT,SHUT
1994-11-01,55,0.0,LRAT,SHUT
1994-11-01,56,0.0,LRAT,SHUT
1994-11-01,57,0.0,LRAT,SHUT
1994-11-01,58,0.0,LRAT,SHUT
1994-11-01,59,0.0,LRAT,SHUT
1994-11-01,6,0.0,LRAT,SHUT
1994-11-01,60,15.0,LRAT,OPEN
1994-11-01,61,0.0,LRAT,SHUT
1994-11-01,62,0.0,LRAT,SHUT
1994-11-01,63,0.0,LRAT,SHUT
1994-11-01,64,0.0,LRAT,SHUT
1994-11-01,65,0.0,LRAT,SHUT
1994-11-01,66,0.0,LRAT,SHUT
1994-11-01,67,0.0,LRAT,SHUT
1994-11-01,68,0.0,LRAT,SHUT
1994-11-01,7,0.0,LRAT,SHUT
1994-11-01,70,5.0,LRAT,OPEN
1994-11-01,71,0.0,LRAT,SHUT
1994-11-01,72,0.0,LRAT,SHUT
1994-11-01,73,0.0,LRAT,SHUT
1994-11-01,74,0.0,LRAT,SHUT
1994-11-01,75,0.0,LRAT,SHUT
1994-11-01,76,0.0,LRAT,SHUT
1994-11-01,77,0.0,LRAT,SHUT
1994-11-01,78,0.0,LRAT,SHUT
1994-11-01,79,0.0,LRAT,SHUT
1994-11-01,8,0.0,LRAT,SHUT
1994-11-01,80,0.0,LRAT,SHUT
1994-11-01,81,0.0,LRAT,SHUT
1994-11-01,82,0.0,LRAT,SHUT
1994-11-01,83,0.0,LRAT,SHUT
1994-11-01,84,0.0,WRAT,SHUT
1994-11-01,85,0.0,LRAT,SHUT
1994-11-01,86,0.0,LRAT,SHUT
1994-11-01,87,0.0,LRAT,SHUT
1994-11-01,88,0.0,LRAT,SHUT
1994-11-01,89,0.0,LRAT,SHUT
1994-11-01,90,0.0,LRAT,SHUT
1994-11-01,91,0.0,LRAT,SHUT
1994-11-01,92,0.0,LRAT,SHUT
1994-11-01,93,0.0,LRAT,SHUT
1994-11-01,94,0.0,LRAT,SHUT
1994-11-01,95,0.0,LRAT,SHUT
1994-11-01,96,0.0,LRAT,SHUT
1994-11-01,97,0.0,LRAT,SHUT
1994-11-01,98,0.0,LRAT,SHUT
1994-11-01,99,0.0,LRAT,SHUT
1994-12-01,1,0.0,LRAT,SHUT
1994-12-01,10,0.0,LRAT,SHUT
1994-12-01,100,0.0,LRAT,SHUT
1994-12-01,101,0.0,LRAT,SHUT
1994-12-01,102,0.0,LRAT,SHUT
1994-12-01,103,0.0,LRAT,SHUT
1994-12-01,104,0.0,LRAT,SHUT
1994-12-01,105,0.0,LRAT,SHUT
1994-12-01,106,0.0,LRAT,SHUT
1994-12-01,107,0.0,LRAT,SHUT
1994-12-01,108,0.0,LRAT,SHUT
1994-12-01,109,0.0,LRAT,SHUT
1994-12-01,11,0.0,LRAT,SHUT
1994-12-01,110,0.0,WRAT,SHUT
1994-12-01,111,0.0,LRAT,SHUT
1994-12-01,12,0.0,WRAT,SHUT
1994-12-01,13,0.0,LRAT,SHUT
1994-12-01,14,0.0,LRAT,SHUT
1994-12-01,15,0.0,LRAT,SHUT
1994-12-01,16,0.0,LRAT,SHUT
1994-12-01,17,0.0,WRAT,SHUT
1994-12-01,18,0.0,LRAT,SHUT
1994-12-01,19,0.0,LRAT,SHUT
1994-12-01,2,0.0,LRAT,SHUT
1994-12-01,20,0.0,LRAT,SHUT
1994-12-01,21,0.0,LRAT,SHUT
1994-12-01,22,0.0,LRAT,SHUT
1994-12-01,23,0.0,LRAT,SHUT
1994-12-01,24,0.0,LRAT,SHUT
1994-12-01,25,0.0,WRAT,SHUT
1994-12-01,26,0.0,WRAT,SHUT
1994-12-01,27,0.0,LRAT,SHUT
1994-12-01,28,0.0,WRAT,SHUT
1994-12-01,3,0.0,LRAT,SHUT
1994-12-01,30,0.0,LRAT,SHUT
1994-12-01,31,0.0,LRAT,SHUT
1994-12-01,32,0.0,LRAT,SHUT
1994-12-01,33,0.0,WRAT,SHUT
1994-12-01,34,0.0,LRAT,SHUT
1994-12-01,35,0.0,LRAT,SHUT
1994-12-01,36,0.0,WRAT,SHUT
1994-12-01,37,0.0,LRAT,SHUT
1994-12-01,38,0.0,WRAT,SHUT
1994-12-01,39,0.0,LRAT,SHUT
1994-12-01,4,0.0,LRAT,SHUT
1994-12-01,42,20.0,LRAT,OPEN
1994-12-01,43,0.0,LRAT,SHUT
1994-12-01,44,0.0,LRAT,SHUT
1994-12-01,46,5.0,LRAT,OPEN
1994-12-01,47,0.0,LRAT,SHUT
1994-12-01,48,0.0,LRAT,SHUT
1994-12-01,49,0.0,WRAT,SHUT
1994-12-01,51,10.0,LRAT,OPEN
1994-12-01,52,0.0,LRAT,SHUT
1994-12-01,53,0.0,LRAT,SHUT
1994-12-01,54,0.0,LRAT,SHUT
1994-12-01,55,0.0,LRAT,SHUT
1994-12-01,56,0.0,LRAT,SHUT
1994-12-01,57,0.0,LRAT,SHUT
1994-12-01,58,0.0,LRAT,SHUT
1994-12-01,59,0.0,LRAT,SHUT
1994-12-01,6,0.0,LRAT,SHUT
1994-12-01,60,15.0,LRAT,OPEN
1994-12-01,61,0.0,LRAT,SHUT
1994-12-01,62,0.0,LRAT,SHUT
1994-12-01,63,0.0,LRAT,SHUT
1994-12-01,64,0.0,LRAT,SHUT
1994-12-01,65,0.0,LRAT,SHUT
1994-12-01,66,0.0,LRAT,SHUT
1994-12-01,67,0.0,LRAT,SHUT
1994-12-01,68,0.0,LRAT,SHUT
1994-12-01,7,20.0,LRAT,OPEN
1994-12-01,70,5.0,LRAT,OPEN
1994-12-01,71,0.0,LRAT,SHUT
1994-12-01,72,0.0,LRAT,SHUT
1994-12-01,73,0.0,LRAT,SHUT
1994-12-01,74,0.0,LRAT,SHUT
1994-12-01,75,0.0,LRAT,SHUT
1994-12-01,76,0.0,LRAT,SHUT
1994-12-01,77,0.0,LRAT,SHUT
1994-12-01,78,0.0,LRAT,SHUT
1994-12-01,79,0.0,LRAT,SHUT
1994-12-01,8,0.0,LRAT,SHUT
1994-12-01,80,0.0,LRAT,SHUT
1994-12-01,81,0.0,LRAT,SHUT
1994-12-01,82,0.0,LRAT,SHUT
1994-12-01,83,0.0,LRAT,SHUT
1994-12-01,84,0.0,WRAT,SHUT
1994-12-01,85,0.0,LRAT,SHUT
1994-12-01,86,0.0,LRAT,SHUT
1994-12-01,87,0.0,LRAT,SHUT
1994-12-01,88,0.0,LRAT,SHUT
1994-12-01,89,0.0,LRAT,SHUT
1994-12-01,90,0.0,LRAT,SHUT
1994-12-01,91,0.0,LRAT,SHUT
1994-12-01,92,0.0,LRAT,SHUT
1994-12-01,93,0.0,LRAT,SHUT
1994-12-01,94,0.0,LRAT,SHUT
1994-12-01,95,0.0,LRAT,SHUT
1994-12-01,96,0.0,LRAT,SHUT
1994-12-01,97,0.0,LRAT,SHUT
1994-12-01,98,0.0,LRAT,SHUT
1994-12-01,99,0.0,LRAT,SHUT
1995-01-01,1,0.0,LRAT,SHUT
1995-01-01,10,0.0,LRAT,SHUT
1995-01-01,100,0.0,LRAT,SHUT
1995-01-01,101,0.0,LRAT,SHUT
1995-01-01,102,0.0,LRAT,SHUT
1995-01-01,103,0.0,LRAT,SHUT
1995-01-01,104,0.0,LRAT,SHUT
1995-01-01,105,0.0,LRAT,SHUT
1995-01-01,106,0.0,LRAT,SHUT
1995-01-01,107,0.0,LRAT,SHUT
1995-01-01,108,0.0,LRAT,SHUT
1995-01-01,109,0.0,LRAT,SHUT
1995-01-01,11,0.0,LRAT,SHUT
1995-01-01,110,0.0,WRAT,SHUT
1995-01-01,111,0.0,LRAT,SHUT
1995-01-01,12,0.0,WRAT,SHUT
1995-01-01,13,0.0,LRAT,SHUT
1995-01-01,14,0.0,LRAT,SHUT
1995-01-01,15,0.0,LRAT,SHUT
1995-01-01,16,0.0,LRAT,SHUT
1995-01-01,17,0.0,WRAT,SHUT
1995-01-01,18,0.0,LRAT,SHUT
1995-01-01,19,0.0,LRAT,SHUT
1995-01-01,2,0.0,LRAT,SHUT
1995-01-01,20,0.0,LRAT,SHUT
1995-01-01,21,0.0,LRAT,SHUT
1995-01-01,22,0.0,LRAT,SHUT
1995-01-01,23,0.0,LRAT,SHUT
1995-01-01,24,0.0,LRAT,SHUT
1995-01-01,25,0.0,WRAT,SHUT
1995-01-01,26,0.0,WRAT,SHUT
1995-01-01,27,0.0,LRAT,SHUT
1995-01-01,28,0.0,WRAT,SHUT
1995-01-01,3,0.0,LRAT,SHUT
1995-01-01,30,0.0,LRAT,SHUT
1995-01-01,31,0.0,LRAT,SHUT
1995-01-01,32,0.0,LRAT,SHUT
1995-01-01,33,0.0,WRAT,SHUT
1995-01-01,34,0.0,LRAT,SHUT
1995-01-01,35,0.0,LRAT,SHUT
1995-01-01,36,0.0,WRAT,SHUT
1995-01-01,37,0.0,LRAT,SHUT
1995-01-01,38,0.0,WRAT,SHUT
1995-01-01,39,0.0,LRAT,SHUT
1995-01-01,4,0.0,LRAT,SHUT
1995-01-01,42,20.0,LRAT,OPEN
1995-01-01,43,0.0,LRAT,SHUT
1995-01-01,44,0.0,LRAT,SHUT
1995-01-01,46,5.0,LRAT,OPEN
1995-01-01,47,0.0,LRAT,SHUT
1995-01-01,48,0.0,LRAT,SHUT
1995-01-01,49,0.0,WRAT,SHUT
1995-01-01,51,10.0,LRAT,OPEN
1995-01-01,52,0.0,LRAT,SHUT
1995-01-01,53,0.0,LRAT,SHUT
1995-01-01,54,0.0,LRAT,SHUT
1995-01-01,55,0.0,LRAT,SHUT
1995-01-01,56,0.0,LRAT,SHUT
1995-01-01,57,0.0,LRAT,SHUT
1995-01-01,58,0.0,LRAT,SHUT
1995-01-01,59,0.0,LRAT,SHUT
1995-01-01,6,0.0,LRAT,SHUT
1995-01-01,60,15.0,LRAT,OPEN
1995-01-01,61,0.0,LRAT,SHUT
1995-01-01,62,0.0,LRAT,SHUT
1995-01-01,63,0.0,LRAT,SHUT
1995-01-01,64,0.0,LRAT,SHUT
1995-01-01,65,0.0,LRAT,SHUT
1995-01-01,66,0.0,LRAT,SHUT
1995-01-01,67,0.0,LRAT,SHUT
1995-01-01,68,0.0,LRAT,SHUT
1995-01-01,7,20.0,LRAT,OPEN
1995-01-01,70,5.0,LRAT,OPEN
1995-01-01,71,0.0,LRAT,SHUT
1995-01-01,72,0.0,LRAT,SHUT
1995-01-01,73,0.0,LRAT,SHUT
1995-01-01,74,0.0,LRAT,SHUT
1995-01-01,75,0.0,LRAT,SHUT
1995-01-01,76,0.0,LRAT,SHUT
1995-01-01,77,0.0,LRAT,SHUT
1995-01-01,78,0.0,LRAT,SHUT
1995-01-01,79,0.0,LRAT,SHUT
1995-01-01,8,10.0,LRAT,OPEN
1995-01-01,80,0.0,LRAT,SHUT
1995-01-01,81,0.0,LRAT,SHUT
1995-01-01,82,0.0,LRAT,SHUT
1995-01-01,83,0.0,LRAT,SHUT
1995-01-01,84,0.0,WRAT,SHUT
1995-01-01,85,0.0,LRAT,SHUT
1995-01-01,86,0.0,LRAT,SHUT
1995-01-01,87,0.0,LRAT,SHUT
1995-01-01,88,0.0,LRAT,SHUT
1995-01-01,89,0.0,LRAT,SHUT
1995-01-01,90,0.0,LRAT,SHUT
1995-01-01,91,0.0,LRAT,SHUT
1995-01-01,92,0.0,LRAT,SHUT
1995-01-01,93,0.0,LRAT,SHUT
1995-01-01,94,0.0,LRAT,SHUT
1995-01-01,95,0.0,LRAT,SHUT
1995-01-01,96,0.0,LRAT,SHUT
1995-01-01,97,0.0,LRAT,SHUT
1995-01-01,98,0.0,LRAT,SHUT
1995-01-01,99,0.0,LRAT,SHUT
1995-02-01,1,0.0,LRAT,SHUT
1995-02-01,10,0.0,LRAT,SHUT
1995-02-01,100,0.0,LRAT,SHUT
1995-02-01,101,0.0,LRAT,SHUT
1995-02-01,102,0.0,LRAT,SHUT
1995-02-01,103,0.0,LRAT,SHUT
1995-02-01,104,0.0,LRAT,SHUT
1995-02-01,105,0.0,LRAT,SHUT
1995-02-01,106,0.0,LRAT,SHUT
1995-02-01,107,0.0,LRAT,SHUT
1995-02-01,108,0.0,LRAT,SHUT
1995-02-01,109,0.0,LRAT,SHUT
1995-02-01,11,0.0,LRAT,SHUT
1995-02-01,110,0.0,WRAT,SHUT
1995-02-01,111,0.0,LRAT,SHUT
1995-02-01,12,0.0,WRAT,SHUT
1995-02-01,13,15.0,LRAT,OPEN
1995-02-01,14,0.0,LRAT,SHUT
1995-02-01,15,0.0,LRAT,SHUT
1995-02-01,16,0.0,LRAT,SHUT
1995-02-01,17,0.0,WRAT,SHUT
1995-02-01,18,0.0,LRAT,SHUT
1995-02-01,19,0.0,LRAT,SHUT
1995-02-01,2,0.0,LRAT,SHUT
1995-02-01,20,0.0,LRAT,SHUT
1995-02-01,21,0.0,LRAT,SHUT
1995-02-01,22,0.0,LRAT,SHUT
1995-02-01,23,0.0,LRAT,SHUT
1995-02-01,24,0.0,LRAT,SHUT
1995-02-01,25,0.0,WRAT,SHUT
1995-02-01,26,0.0,WRAT,SHUT
1995-02-01,27,0.0,LRAT,SHUT
1995-02-01,28,0.0,WRAT,SHUT
1995-02-01,3,70.0,LRAT,OPEN
1995-02-01,30,0.0,LRAT,SHUT
1995-02-01,31,0.0,LRAT,SHUT
1995-02-01,32,0.0,LRAT,SHUT
1995-02-01,33,0.0,WRAT,SHUT
1995-02-01,34,0.0,LRAT,SHUT
1995-02-01,35,0.0,LRAT,SHUT
1995-02-01,36,0.0,WRAT,SHUT
1995-02-01,37,0.0,LRAT,SHUT
1995-02-01,38,0.0,WRAT,SHUT
1995-02-01,39,0.0,LRAT,SHUT
1995-02-01,4,0.0,LRAT,SHUT
1995-02-01,42,20.0,LRAT,OPEN
1995-02-01,43,20.0,LRAT,OPEN
1995-02-01,44,0.0,LRAT,SHUT
1995-02-01,46,5.0,LRAT,OPEN
1995-02-01,47,0.0,LRAT,SHUT
1995-02-01,48,0.0,LRAT,SHUT
1995-02-01,49,0.0,WRAT,SHUT
1995-02-01,51,10.0,LRAT,OPEN
1995-02-01,52,5.0,LRAT,OPEN
1995-02-01,53,10.0,LRAT,OPEN
1995-02-01,54,0.0,LRAT,SHUT
1995-02-01,55,0.0,LRAT,SHUT
1995-02-01,56,0.0,LRAT,SHUT
1995-02-01,57,0.0,LRAT,SHUT
1995-02-01,58,0.0,LRAT,SHUT
1995-02-01,59,0.0,LRAT,SHUT
1995-02-01,6,90.0,LRAT,OPEN
1995-02-01,60,15.0,LRAT,OPEN
1995-02-01,61,0.0,LRAT,SHUT
1995-02-01,62,0.0,LRAT,SHUT
1995-02-01,63,0.0,LRAT,SHUT
1995-02-01,64,0.0,LRAT,SHUT
1995-02-01,65,0.0,LRAT,SHUT
1995-02-01,66,0.0,LRAT,SHUT
1995-02-01,67,0.0,LRAT,SHUT
1995-02-01,68,0.0,LRAT,SHUT
1995-02-01,7,20.0,LRAT,OPEN
1995-02-01,70,5.0,LRAT,OPEN
1995-02-01,71,0.0,LRAT,SHUT
1995-02-01,72,0.0,LRAT,SHUT
1995-02-01,73,0.0,LRAT,SHUT
1995-02-01,74,0.0,LRAT,SHUT
1995-02-01,75,0.0,LRAT,SHUT
1995-02-01,76,0.0,LRAT,SHUT
1995-02-01,77,0.0,LRAT,SHUT
1995-02-01,78,0.0,LRAT,SHUT
1995-02-01,79,0.0,LRAT,SHUT
1995-02-01,8,10.0,LRAT,OPEN
1995-02-01,80,0.0,LRAT,SHUT
1995-02-01,81,0.0,LRAT,SHUT
1995-02-01,82,0.0,LRAT,SHUT
1995-02-01,83,0.0,LRAT,SHUT
1995-02-01,84,0.0,WRAT,SHUT
1995-02-01,85,0.0,LRAT,SHUT
1995-02-01,86,0.0,LRAT,SHUT
1995-02-01,87,0.0,LRAT,SHUT
1995-02-01,88,0.0,LRAT,SHUT
1995-02-01,89,0.0,LRAT,SHUT
1995-02-01,90,0.0,LRAT,SHUT
1995-02-01,91,0.0,LRAT,SHUT
1995-02-01,92,0.0,LRAT,SHUT
1995-02-01,93,0.0,LRAT,SHUT
1995-02-01,94,0.0,LRAT,SHUT
1995-02-01,95,0.0,LRAT,SHUT
1995-02-01,96,0.0,LRAT,SHUT
1995-02-01,97,0.0,LRAT,SHUT
1995-02-01,98,0.0,LRAT,SHUT
1995-02-01,99,0.0,LRAT,SHUT
1995-03-01,1,0.0,LRAT,SHUT
1995-03-01,10,0.0,LRAT,SHUT
1995-03-01,100,0.0,LRAT,SHUT
1995-03-01,101,0.0,LRAT,SHUT
1995-03-01,102,0.0,LRAT,SHUT
1995-03-01,103,0.0,LRAT,SHUT
1995-03-01,104,0.0,LRAT,SHUT
1995-03-01,105,0.0,LRAT,SHUT
1995-03-01,106,0.0,LRAT,SHUT
1995-03-01,107,0.0,LRAT,SHUT
1995-03-01,108,0.0,LRAT,SHUT
1995-03-01,109,0.0,LRAT,SHUT
1995-03-01,11,0.0,LRAT,SHUT
1995-03-01,110,0.0,WRAT,SHUT
1995-03-01,111,0.0,LRAT,SHUT
1995-03-01,12,0.0,WRAT,SHUT
1995-03-01,13,15.0,LRAT,OPEN
1995-03-01,14,0.0,LRAT,SHUT
1995-03-01,15,0.0,LRAT,SHUT
1995-03-01,16,0.0,LRAT,SHUT
1995-03-01,17,0.0,WRAT,SHUT
1995-03-01,18,0.0,LRAT,SHUT
1995-03-01,19,0.0,LRAT,SHUT
1995-03-01,2,0.0,LRAT,SHUT
1995-03-01,20,0.0,LRAT,SHUT
1995-03-01,21,0.0,LRAT,SHUT
1995-03-01,22,0.0,LRAT,SHUT
1995-03-01,23,0.0,LRAT,SHUT
1995-03-01,24,0.0,LRAT,SHUT
1995-03-01,25,0.0,WRAT,SHUT
1995-03-01,26,0.0,WRAT,SHUT
1995-03-01,27,0.0,LRAT,SHUT
1995-03-01,28,0.0,WRAT,SHUT
1995-03-01,3,70.0,LRAT,OPEN
1995-03-01,30,0.0,LRAT,SHUT
1995-03-01,31,0.0,LRAT,SHUT
1995-03-01,32,0.0,LRAT,SHUT
1995-03-01,33,0.0,WRAT,SHUT
1995-03-01,34,0.0,LRAT,SHUT
1995-03-01,35,0.0,LRAT,SHUT
1995-03-01,36,0.0,WRAT,SHUT
1995-03-01,37,0.0,LRAT,SHUT
1995-03-01,38,0.0,WRAT,SHUT
1995-03-01,39,0.0,LRAT,SHUT
1995-03-01,4,0.0,LRAT,SHUT
1995-03-01,42,20.0,LRAT,OPEN
1995-03-01,43,20.0,LRAT,OPEN
1995-03-01,44,0.0,LRAT,SHUT
1995-03-01,46,5.0,LRAT,OPEN
1995-03-01,47,0.0,LRAT,SHUT
1995-03-01,48,0.0,LRAT,SHUT
1995-03-01,49,0.0,WRAT,SHUT
1995-03-01,51,10.0,LRAT,OPEN
1995-03-01,52,5.0,LRAT,OPEN
1995-03-01,53,10.0,LRAT,OPEN
1995-03-01,54,0.0,LRAT,SHUT
1995-03-01,55,0.0,LRAT,SHUT
1995-03-01,56,0.0,LRAT,SHUT
1995-03-01,57,0.0,LRAT,SHUT
1995-03-01,58,0.0,LRAT,SHUT
1995-03-01,59,0.0,LRAT,SHUT
1995-03-01,6,90.0,LRAT,OPEN
1995-03-01,60,15.0,LRAT,OPEN
1995-03-01,61,0.0,LRAT,SHUT
1995-03-01,62,0.0,LRAT,SHUT
1995-03-01,63,0.0,LRAT,SHUT
1995-03-01,64,0.0,LRAT,SHUT
1995-03-01,65,0.0,LRAT,SHUT
1995-03-01,66,0.0,LRAT,SHUT
1995-03-01,67,0.0,LRAT,SHUT
1995-03-01,68,0.0,LRAT,SHUT
1995-03-01,7,20.0,LRAT,OPEN
1995-03-01,70,5.0,LRAT,OPEN
1995-03-01,71,0.0,LRAT,SHUT
1995-03-01,72,0.0,LRAT,SHUT
1995-03-01,73,0.0,LRAT,SHUT
1995-03-01,74,0.0,LRAT,SHUT
1995-03-01,75,0.0,LRAT,SHUT
1995-03-01,76,0.0,LRAT,SHUT
1995-03-01,77,0.0,LRAT,SHUT
1995-03-01,78,0.0,LRAT,SHUT
1995-03-01,79,0.0,LRAT,SHUT
1995-03-01,8,10.0,LRAT,OPEN
1995-03-01,80,0.0,LRAT,SHUT
1995-03-01,81,0.0,LRAT,SHUT
1995-03-01,82,0.0,LRAT,SHUT
1995-03-01,83,0.0,LRAT,SHUT
1995-03-01,84,0.0,WRAT,SHUT
1995-03-01,85,0.0,LRAT,SHUT
1995-03-01,86,0.0,LRAT,SHUT
1995-03-01,87,0.0,LRAT,SHUT
1995-03-01,88,0.0,LRAT,SHUT
1995-03-01,89,0.0,LRAT,SHUT
1995-03-01,90,0.0,LRAT,SHUT
1995-03-01,91,0.0,LRAT,SHUT
1995-03-01,92,0.0,LRAT,SHUT
1995-03-01,93,0.0,LRAT,SHUT
1995-03-01,94,0.0,LRAT,SHUT
1995-03-01,95,0.0,LRAT,SHUT
1995-03-01,96,0.0,LRAT,SHUT
1995-03-01,97,0.0,LRAT,SHUT
1995-03-01,98,0.0,LRAT,SHUT
1995-03-01,99,0.0,LRAT,SHUT
1995-04-01,1,0.0,LRAT,SHUT
1995-04-01,10,0.0,LRAT,SHUT
1995-04-01,100,0.0,LRAT,SHUT
1995-04-01,101,0.0,LRAT,SHUT
1995-04-01,102,0.0,LRAT,SHUT
1995-04-01,103,0.0,LRAT,SHUT
1995-04-01,104,0.0,LRAT,SHUT
1995-04-01,105,0.0,LRAT,SHUT
1995-04-01,106,0.0,LRAT,SHUT
1995-04-01,107,0.0,LRAT,SHUT
1995-04-01,108,0.0,LRAT,SHUT
1995-04-01,109,0.0,LRAT,SHUT
1995-04-01,11,0.0,LRAT,SHUT
1995-04-01,110,0.0,WRAT,SHUT
1995-04-01,111,0.0,LRAT,SHUT
1995-04-01,12,0.0,WRAT,SHUT
1995-04-01,13,15.0,LRAT,OPEN
1995-04-01,14,0.0,LRAT,SHUT
1995-04-01,15,0.0,LRAT,SHUT
1995-04-01,16,0.0,LRAT,SHUT
1995-04-01,17,0.0,WRAT,SHUT
1995-04-01,18,0.0,LRAT,SHUT
1995-04-01,19,0.0,LRAT,SHUT
1995-04-01,2,0.0,LRAT,SHUT
1995-04-01,20,0.0,LRAT,SHUT
1995-04-01,21,0.0,LRAT,SHUT
1995-04-01,22,0.0,LRAT,SHUT
1995-04-01,23,0.0,LRAT,SHUT
1995-04-01,24,0.0,LRAT,SHUT
1995-04-01,25,0.0,WRAT,SHUT
1995-04-01,26,0.0,WRAT,SHUT
1995-04-01,27,0.0,LRAT,SHUT
1995-04-01,28,0.0,WRAT,SHUT
1995-04-01,3,70.0,LRAT,OPEN
1995-04-01,30,0.0,LRAT,SHUT
1995-04-01,31,0.0,LRAT,SHUT
1995-04-01,32,0.0,LRAT,SHUT
1995-04-01,33,0.0,WRAT,SHUT
1995-04-01,34,0.0,LRAT,SHUT
1995-04-01,35,0.0,LRAT,SHUT
1995-04-01,36,0.0,WRAT,SHUT
1995-04-01,37,0.0,LRAT,SHUT
1995-04-01,38,0.0,WRAT,SHUT
1995-04-01,39,0.0,LRAT,SHUT
1995-04-01,4,0.0,LRAT,SHUT
1995-04-01,42,20.0,LRAT,OPEN
1995-04-01,43,20.0,LRAT,OPEN
1995-04-01,44,0.0,LRAT,SHUT
1995-04-01,46,5.0,LRAT,OPEN
1995-04-01,47,0.0,LRAT,SHUT
1995-04-01,48,0.0,LRAT,SHUT
1995-04-01,49,0.0,WRAT,SHUT
1995-04-01,51,10.0,LRAT,OPEN
1995-04-01,52,5.0,LRAT,OPEN
1995-04-01,53,10.0,LRAT,OPEN
1995-04-01,54,0.0,LRAT,SHUT
1995-04-01,55,0.0,LRAT,SHUT
1995-04-01,56,0.0,LRAT,SHUT
1995-04-01,57,0.0,LRAT,SHUT
1995-04-01,58,0.0,LRAT,SHUT
1995-04-01,59,0.0,LRAT,SHUT
1995-04-01,6,90.0,LRAT,OPEN
1995-04-01,60,15.0,LRAT,OPEN
1995-04-01,61,0.0,LRAT,SHUT
1995-04-01,62,0.0,LRAT,SHUT
1995-04-01,63,0.0,LRAT,SHUT
1995-04-01,64,0.0,LRAT,SHUT
1995-04-01,65,0.0,LRAT,SHUT
1995-04-01,66,0.0,LRAT,SHUT
1995-04-01,67,0.0,LRAT,SHUT
1995-04-01,68,0.0,LRAT,SHUT
1995-04-01,7,20.0,LRAT,OPEN
1995-04-01,70,5.0,LRAT,OPEN
1995-04-01,71,0.0,LRAT,SHUT
1995-04-01,72,0.0,LRAT,SHUT
1995-04-01,73,0.0,LRAT,SHUT
1995-04-01,74,0.0,LRAT,SHUT
1995-04-01,75,0.0,LRAT,SHUT
1995-04-01,76,0.0,LRAT,SHUT
1995-04-01,77,0.0,LRAT,SHUT
1995-04-01,78,0.0,LRAT,SHUT
1995-04-01,79,0.0,LRAT,SHUT
1995-04-01,8,10.0,LRAT,OPEN
1995-04-01,80,0.0,LRAT,SHUT
1995-04-01,81,0.0,LRAT,SHUT
1995-04-01,82,0.0,LRAT,SHUT
1995-04-01,83,0.0,LRAT,SHUT
1995-04-01,84,0.0,WRAT,SHUT
1995-04-01,85,0.0,LRAT,SHUT
1995-04-01,86,0.0,LRAT,SHUT
1995-04-01,87,0.0,LRAT,SHUT
1995-04-01,88,0.0,LRAT,SHUT
1995-04-01,89,0.0,LRAT,SHUT
